Id_Semester,No_Pelajar,Sem_Pelajar,Jumlah_Kredit,Jumlah_Nilai,GPA,CGPA,Status
42,"333571244907",1,16,53.2000,3.3300,3.3300,"KB"
42,"333571244910",1,16,61.6000,3.8500,3.8500,"KB"
42,"333571244923",1,16,58.0000,3.6300,3.6300,"KB"
42,"333571244949",1,16,54.6000,3.4100,3.4100,"KB"
42,"333571244952",1,16,60.0000,3.7500,3.7500,"KB"
42,"333571244965",1,16,54.4000,3.4000,3.4000,"KB"
42,"333571244981",1,16,61.0000,3.8100,3.8100,"KB"
42,"333571244994",1,15,55.9000,3.7300,3.7300,"KB"
42,"333571245003",1,15,55.3000,3.6900,3.6900,"KB"
42,"333571245029",1,15,52.2000,3.4800,3.4800,"KB"
42,"333571245032",1,15,49.5000,3.3000,3.3000,"KB"
42,"333571245058",1,15,55.7000,3.7100,3.7100,"KB"
42,"333571245061",1,15,51.2000,3.4100,3.4100,"KB"
42,"333571245074",1,15,48.1000,3.2100,3.2100,"KB"
42,"333571245090",1,15,50.7000,3.3800,3.3800,"KB"
42,"333571245155",1,15,55.9000,3.7300,3.7300,"KB"
42,"333571245168",1,15,53.3000,3.5500,3.5500,"KB"
42,"333571245171",1,15,58.8000,3.9200,3.9200,"KB"
42,"333571245197",1,15,57.9000,3.8600,3.8600,"KB"
42,"333571245207",1,15,58.8000,3.9200,3.9200,"KB"
42,"333571245210",1,15,57.3000,3.8200,3.8200,"KB"
42,"333571245223",1,20,75.9000,3.8000,3.8000,"KB"
42,"333571245236",1,20,57.6000,2.8800,2.8800,"KB"
42,"333571245265",1,20,66.0000,3.3000,3.3000,"KB"
42,"333571245294",1,16,62.8000,3.9300,3.9300,"KB"
42,"333571245304",1,16,59.6000,3.7300,3.7300,"KB"
42,"333571245333",1,15,53.1000,3.5400,3.5400,"KB"
42,"333571245359",1,15,52.7000,3.5100,3.5100,"KB"
42,"333571245362",1,15,49.3000,3.2900,3.2900,"KB"
42,"333571245388",1,20,79.4000,3.9700,3.9700,"KB"
42,"333571245401",1,13,42.3000,3.2500,3.2500,"KB"
42,"333571245524",1,20,78.2000,3.9100,3.9100,"KB"
42,"333571245595",1,12,47.1000,3.9300,3.9300,"KB"
42,"333571245618",1,12,46.2000,3.8500,3.8500,"KB"
42,"333571245634",1,13,40.6000,3.1200,3.1200,"KB"
42,"333571245650",1,13,41.4000,3.1800,3.1800,"KB"
42,"333571245663",1,13,45.2000,3.4800,3.4800,"KB"
42,"333571245702",1,13,49.0000,3.7700,3.7700,"KB"
42,"333571245731",1,15,48.7000,3.2500,3.2500,"KB"
42,"333571245786",1,15,53.7000,3.5800,3.5800,"KB"
42,"333571245838",1,15,55.1000,3.6700,3.6700,"KB"
42,"333571245883",1,16,55.0000,3.4400,3.4400,"KB"
42,"333571245896",1,16,56.0000,3.5000,3.5000,"KB"
42,"333571245906",1,16,62.8000,3.9300,3.9300,"KB"
42,"333571245919",1,16,61.0000,3.8100,3.8100,"KB"
42,"333571245922",1,16,58.1000,3.6300,3.6300,"KB"
42,"333571245935",1,16,59.4000,3.7100,3.7100,"KB"
42,"333571245948",1,15,43.8000,2.9200,2.9200,"KB"
42,"333571245951",1,20,75.4000,3.7700,3.7700,"KB"
42,"333571245964",1,20,76.0000,3.8000,3.8000,"KB"
42,"333571245980",1,12,45.9000,3.8300,3.8300,"KB"
42,"333571245993",1,15,54.1000,3.6100,3.6100,"KB"
42,"333571246002",1,15,48.4000,3.2300,3.2300,"KB"
42,"333571246015",1,15,46.3000,3.0900,3.0900,"KB"
42,"333571246028",1,15,51.8000,3.4500,3.4500,"KB"
42,"333571246031",1,20,70.2000,3.5100,3.5100,"KB"
42,"333571246057",1,13,42.6000,3.2800,3.2800,"KB"
42,"333571246073",1,13,40.3000,3.1000,3.1000,"KB"
42,"333571246109",1,16,62.8000,3.9300,3.9300,"KB"
42,"333571246183",1,20,65.9000,3.3000,3.3000,"KB"
42,"333571246196",1,20,76.8000,3.8400,3.8400,"KB"
42,"333571246219",1,20,71.8000,3.5900,3.5900,"KB"
42,"333571246293",1,12,43.2000,3.6000,3.6000,"KB"
42,"333571246303",1,12,45.9000,3.8300,3.8300,"KB"
42,"333571246316",1,12,44.4000,3.7000,3.7000,"KB"
42,"333571246329",1,15,54.7000,3.6500,3.6500,"KB"
42,"333571246345",1,12,45.9000,3.8300,3.8300,"KB"
42,"333571246358",1,20,67.7000,3.3900,3.3900,"KB"
42,"333571246374",1,13,41.8000,3.2200,3.2200,"KB"
42,"333571246413",1,20,75.0000,3.7500,3.7500,"KB"
42,"333571246439",1,15,53.6000,3.5700,3.5700,"KB"
42,"333571246442",1,20,78.0000,3.9000,3.9000,"KB"
42,"333571246455",1,16,60.2000,3.7600,3.7600,"KB"
42,"333571246468",1,20,73.8000,3.6900,3.6900,"KB"
42,"333571246662",1,18,58.2000,3.2300,3.2300,"KB"
42,"333571246701",1,15,55.3000,3.6900,3.6900,"KB"
42,"333571246714",1,15,56.5000,3.7700,3.7700,"KB"
42,"333571246727",1,20,60.0000,3.0000,3.0000,"KB"
43,"333531249117",3,20,72.1000,3.6100,3.7200,"KB"
43,"333571239459-T",4,16,43.8000,2.7400,2.9600,"KB"
43,"333571239284-T",4,16,57.6000,3.6000,3.7200,"KB"
43,"333571239297-T",4,16,54.4000,3.4000,3.3600,"KB"
43,"333571239307-T",4,16,58.6000,3.6600,3.6800,"KB"
43,"333571239310-T",4,16,50.0000,3.1300,3.4400,"KB"
43,"333571239336-T",4,16,38.8000,2.4300,2.8800,"KB"
43,"333571239349-T",4,16,46.4000,2.9000,3.2600,"KB"
43,"333571239352-T",4,16,45.6000,2.8500,3.1500,"KB"
43,"333571239365-T",4,16,57.6000,3.6000,3.7000,"KB"
43,"333571239378-T",4,16,49.6000,3.1000,3.1600,"KB"
43,"333571239381-T",4,16,51.6000,3.2300,3.2300,"KB"
43,"333571239394-T",4,16,45.2000,2.8300,3.0400,"KB"
43,"333571239417-T",4,16,53.2000,3.3300,3.4200,"KB"
43,"333571239446-T",4,16,50.0000,3.1300,3.2700,"KB"
43,"333571239747",4,16,58.0000,3.6300,3.4700,"KB"
43,"333571239750",4,16,56.2000,3.5100,3.4200,"KB"
43,"333571239763",4,16,56.2000,3.5100,3.3900,"KB"
43,"333571239802",4,16,55.8000,3.4900,3.5800,"KB"
43,"333571239815",4,16,58.6000,3.6600,3.3600,"KB"
43,"333571239831",4,16,60.0000,3.7500,3.6800,"KB"
43,"333571239857",4,16,60.8000,3.8000,3.7400,"KB"
43,"333571239860",4,16,58.8000,3.6800,3.6100,"KB"
43,"333571239873",4,16,60.2000,3.7600,3.4600,"KB"
43,"333571240095",4,14,50.1000,3.5800,3.6600,"KB"
43,"333571240105",4,14,51.3000,3.6600,3.6300,"KB"
43,"333571240118",4,14,43.8000,3.1300,3.2400,"KB"
43,"333571240121",4,14,44.3000,3.1600,3.2300,"KB"
43,"333571240134",4,14,47.0000,3.3600,3.3300,"KB"
43,"333571240147",4,14,45.3000,3.2400,3.1500,"KB"
43,"333571240150",4,14,50.7000,3.6200,3.6500,"KB"
43,"333571240163",4,14,49.4000,3.5300,3.3500,"KB"
43,"333571240189",4,14,52.8000,3.7700,3.6500,"KB"
43,"333571240192",4,14,43.5000,3.1100,3.2100,"KB"
43,"333571240215",4,14,52.8000,3.7700,3.7600,"KB"
43,"333571240228",4,14,50.7000,3.6200,3.6500,"KB"
43,"333571240231",4,14,49.0000,3.5000,3.5800,"KB"
43,"333571240244",4,14,51.9000,3.7100,3.4000,"KB"
43,"333571240257",4,14,47.7000,3.4100,3.4900,"KB"
43,"333571240260",4,14,51.0000,3.6400,3.5800,"KB"
43,"333571240273",4,14,47.0000,3.3600,3.2000,"KB"
43,"333571240286",4,13,44.1000,3.3900,3.2000,"KB"
43,"333571240406",4,13,49.7000,3.8200,3.3300,"KB"
43,"333571240419",4,13,50.5000,3.8800,3.5800,"KB"
43,"333571240422",4,13,49.4000,3.8000,3.5800,"KB"
43,"333571240464",4,16,58.0000,3.6300,3.4600,"KB"
43,"333571240477",4,14,54.5000,3.8900,3.8500,"KB"
43,"333571240574",4,13,49.0000,3.7700,3.7200,"KB"
43,"333571240903",4,16,58.8000,3.6800,3.5200,"KB"
43,"333571241175",4,16,57.4000,3.5900,3.5800,"KB"
43,"333571241191",4,14,51.8000,3.7000,3.7700,"KB"
43,"333571241230",4,14,54.5000,3.8900,3.8800,"KB"
43,"333571241298",4,14,50.6000,3.6100,3.4400,"KB"
43,"333571241308",4,14,46.6000,3.3300,3.1600,"KB"
43,"333571241311",4,13,46.4000,3.5700,3.4100,"KB"
43,"333571241366",4,16,58.0000,3.6300,3.4000,"KB"
43,"333571241379",4,14,47.3000,3.3800,3.2400,"KB"
43,"333571241382",4,14,53.9000,3.8500,3.6700,"KB"
43,"333571241395",4,14,53.3000,3.8100,3.7700,"KB"
43,"333571241405",4,14,51.7000,3.6900,3.5300,"KB"
43,"333571241418",4,14,51.5000,3.6800,3.5700,"KB"
43,"333571241421",4,14,56.0000,4.0000,3.6900,"KB"
43,"333571241476",4,14,46.1000,3.2900,3.1100,"KB"
43,"333571241489",4,14,44.9000,3.2100,3.2900,"KB"
43,"333571241492",4,14,53.9000,3.8500,3.5400,"KB"
43,"333571241502",4,14,50.5000,3.6100,3.3400,"KB"
43,"333571241515",4,16,58.0000,3.6300,3.5100,"KB"
43,"333571241528",4,16,59.4000,3.7100,3.6100,"KB"
43,"333571241531",4,16,56.4000,3.5300,3.5700,"KB"
43,"333571241557",4,14,46.7000,3.3400,3.1800,"KB"
43,"333571241560",4,13,50.6000,3.8900,3.5200,"KB"
43,"333571241612",4,13,50.2000,3.8600,3.7000,"KB"
43,"333571241638",4,16,61.0000,3.8100,3.6600,"KB"
43,"333571241641",4,14,53.3000,3.8100,3.6800,"KB"
43,"333571241654",4,14,52.5000,3.7500,3.5900,"KB"
43,"333571241667",4,14,56.0000,4.0000,3.9300,"KB"
43,"333571241670",4,14,51.2000,3.6600,3.7900,"KB"
43,"333571241706",4,14,51.7000,3.6900,3.3300,"KB"
43,"333571241751",4,16,57.0000,3.5600,3.5000,"KB"
43,"333571241861",4,14,53.4000,3.8100,3.7600,"KB"
43,"333571242378",2,20,73.2000,3.6600,3.7100,"KB"
43,"333571242802",3,19,61.3000,3.2300,3.2300,"KB"
43,"333571242815",3,19,68.8000,3.6200,3.4700,"KB"
43,"333571242828",3,19,66.7000,3.5100,3.5200,"KB"
43,"333571242844",3,19,70.5000,3.7100,3.6800,"KB"
43,"333571242886",3,19,71.3000,3.7500,3.5100,"KB"
43,"333571242899",3,19,71.2000,3.7500,3.7100,"KB"
43,"333571242912",3,19,65.2000,3.4300,3.4400,"KB"
43,"333571242925",3,19,69.6000,3.6600,3.6200,"KB"
43,"333571242938",3,19,64.0000,3.3700,3.4400,"KB"
43,"333571242941",3,19,60.4000,3.1800,3.2900,"KB"
43,"333571242954",3,19,67.0000,3.5300,3.5900,"KB"
43,"333571242967",3,19,67.6000,3.5600,3.5400,"KB"
43,"333571242983",3,19,63.1000,3.3200,3.3900,"KB"
43,"333571242996",3,19,66.1000,3.4800,3.5200,"KB"
43,"333571243005",3,19,70.0000,3.6800,3.5200,"KB"
43,"333571243018",3,19,64.0000,3.3700,3.3800,"KB"
43,"333571243092",3,16,56.0000,3.5000,3.3500,"KB"
43,"333571243115",3,16,56.0000,3.5000,3.6500,"KB"
43,"333571243128",3,16,57.5000,3.5900,3.6700,"KB"
43,"333571243131",3,16,54.8000,3.4300,3.7300,"KB"
43,"333571243144",3,16,51.8000,3.2400,3.3300,"KB"
43,"333571243157",3,16,57.2000,3.5800,3.4000,"KB"
43,"333571243160",3,16,50.4000,3.1500,2.9900,"KB"
43,"333571243173",3,16,53.8000,3.3600,3.2700,"KB"
43,"333571243186",3,16,56.1000,3.5100,3.5300,"KB"
43,"333571243199",3,16,55.2000,3.4500,3.0900,"KB"
43,"333571243225",3,16,56.7000,3.5400,3.6400,"KB"
43,"333571243254",3,16,58.9000,3.6800,3.7000,"KB"
43,"333571243267",3,19,70.0000,3.6800,3.6100,"KB"
43,"333571243270",3,19,66.7000,3.5100,3.3500,"KB"
43,"333571243283",3,19,69.2000,3.6400,3.5700,"KB"
43,"333571243296",3,19,71.2000,3.7500,3.4900,"KB"
43,"333571243319",3,20,69.1000,3.4600,3.4100,"KB"
43,"333571243322",3,20,67.0000,3.3500,3.2100,"KB"
43,"333571243348",3,20,72.3000,3.6200,3.7600,"KB"
43,"333571243429",3,19,69.5000,3.6600,3.5900,"KB"
43,"333571243432",3,19,65.8000,3.4600,3.3400,"KB"
43,"333571243445",3,16,60.1000,3.7600,3.6500,"KB"
43,"333571243513",3,19,64.8000,3.4100,3.4800,"KB"
43,"333571243542",3,19,61.6000,3.2400,3.3000,"KB"
43,"333571243597",3,16,55.4000,3.4600,3.5600,"KB"
43,"333571243607",3,19,67.9000,3.5700,3.5100,"KB"
43,"333571243610",3,20,69.2000,3.4600,3.4000,"KB"
43,"333571243665",3,19,68.7000,3.6200,3.5200,"KB"
43,"333571243681",3,16,54.6000,3.4100,3.4300,"KB"
43,"333571243694",3,16,50.8000,3.1800,3.4700,"KB"
43,"333571243704",3,19,71.8000,3.7800,3.6400,"KB"
43,"333571243720",3,19,73.9000,3.8900,3.6900,"KB"
43,"333571243762",3,19,70.1000,3.6900,3.6800,"KB"
43,"333571243775",3,20,71.7000,3.5900,3.7600,"KB"
43,"333571243801",3,19,66.1000,3.4800,3.5000,"KB"
43,"333571243814",3,16,52.2000,3.2600,3.5500,"KB"
43,"333571243827",3,16,55.7000,3.4800,3.4700,"KB"
43,"333571243830",3,19,64.5000,3.3900,3.3300,"KB"
43,"333571243843",3,19,66.6000,3.5100,3.5500,"KB"
43,"333571243856",3,19,73.3000,3.8600,3.7400,"KB"
43,"333571243869",3,20,64.9000,3.2500,3.4000,"KB"
43,"333571243982",3,16,56.7000,3.5400,3.5600,"KB"
43,"333571243995",3,16,53.9000,3.3700,3.4300,"KB"
43,"333571244017",3,19,68.8000,3.6200,3.6000,"KB"
43,"333571244020",3,19,70.9000,3.7300,3.6800,"KB"
43,"333571244033",3,19,74.0000,3.8900,3.7300,"KB"
43,"333571244130",3,19,68.2000,3.5900,3.5200,"KB"
43,"333571244143",3,19,72.5000,3.8200,3.7500,"KB"
43,"333571244185",3,16,53.6000,3.3500,3.4200,"KB"
43,"333571244198",3,19,65.7000,3.4600,3.4900,"KB"
43,"333571244208",3,19,68.7000,3.6200,3.5200,"KB"
43,"333571244211",3,19,74.8000,3.9400,3.7700,"KB"
43,"333571244224",3,19,69.1000,3.6400,3.6000,"KB"
43,"333571244237",3,19,70.0000,3.6800,3.5800,"KB"
43,"333571244266",3,20,42.9000,2.1500,2.2500,"KB"
43,"333571244276",1,12,40.2000,3.3500,3.3500,"KB"
43,"333571244282",3,20,69.6000,3.4800,3.5100,"KB"
43,"333571244318",2,20,70.3000,3.5200,3.5000,"KB"
43,"333571244321",2,20,68.8000,3.4400,3.4400,"KB"
43,"333571244334",2,20,71.8000,3.5900,3.5800,"KB"
43,"333571244347",2,20,70.4000,3.5200,3.4800,"KB"
43,"333571244350",2,20,70.0000,3.5000,3.5400,"KB"
43,"333571244363",2,20,73.2000,3.6600,3.7100,"KB"
43,"333571244376",2,20,70.3000,3.5200,3.5000,"KB"
43,"333571244389",2,20,69.7000,3.4900,3.4600,"KB"
43,"333571244402",2,20,66.0000,3.3000,3.3400,"KB"
43,"333571244428",2,20,58.7000,2.9400,2.9400,"KB"
43,"333571244457",2,20,45.6000,2.2800,2.6700,"KB"
43,"333571244460",2,20,55.7000,2.7900,2.9800,"KB"
43,"333571244473",2,20,65.9000,3.3000,3.4800,"KB"
43,"333571244525",2,16,56.1000,3.5100,3.4600,"KB"
43,"333571244541",2,16,55.7000,3.4800,3.5300,"KB"
43,"333571244554",2,16,54.8000,3.4300,3.5100,"KB"
43,"333571244567",2,16,57.3000,3.5800,3.7300,"KB"
43,"333571244570",2,16,53.0000,3.3100,3.3400,"KB"
43,"333571244583",2,16,56.0000,3.5000,3.5200,"KB"
43,"333571244596",2,16,55.7000,3.4800,3.4800,"KB"
43,"333571244606",2,16,53.6000,3.3500,3.3400,"KB"
43,"333571244619",2,16,55.6000,3.4800,3.4000,"KB"
43,"333571244622",2,16,55.2000,3.4500,3.3500,"KB"
43,"333571244635",2,16,55.1000,3.4400,3.5400,"KB"
43,"333571244648",2,16,58.6000,3.6600,3.7500,"KB"
43,"333571244651",2,16,57.0000,3.5600,3.6200,"KB"
43,"333571244664",2,16,58.4000,3.6500,3.6600,"KB"
43,"333571244729",2,17,64.8000,3.8100,3.8900,"KB"
43,"333571244732",2,17,54.9000,3.2300,3.0600,"KB"
43,"333571244758",2,17,64.0000,3.7600,3.7100,"KB"
43,"333571244761",2,17,64.5000,3.7900,3.6800,"KB"
43,"333571244787",2,17,55.9000,3.2900,3.1100,"KB"
43,"333571244790",2,17,57.5000,3.3800,3.3200,"KB"
43,"333571244800",2,17,63.0000,3.7100,3.6100,"KB"
43,"333571244813",2,17,64.8000,3.8100,3.6200,"KB"
43,"333571244826",2,17,61.7000,3.6300,3.4800,"KB"
43,"333571244839",2,17,64.8000,3.8100,3.6000,"KB"
43,"333571244842",2,17,65.7000,3.8600,3.6500,"KB"
43,"333571244855",2,17,57.9000,3.4100,3.2400,"KB"
43,"333571244868",2,15,54.8000,3.6500,3.6600,"KB"
43,"333571244871",2,15,46.4000,3.0900,3.1300,"KB"
43,"333571244897",2,15,53.6000,3.5700,3.7100,"KB"
43,"333571244907",2,15,49.1000,3.2700,3.3000,"KB"
43,"333571244910",2,15,54.8000,3.6500,3.7500,"KB"
43,"333571244923",2,15,53.3000,3.5500,3.5900,"KB"
43,"333571244949",2,15,52.1000,3.4700,3.4400,"KB"
43,"333571244952",2,15,52.7000,3.5100,3.6400,"KB"
43,"333571244965",2,15,48.2000,3.2100,3.3100,"KB"
43,"333571244981",2,15,54.0000,3.6000,3.7100,"KB"
43,"333571245003",2,19,72.7000,3.8300,3.7600,"KB"
43,"333571245029",2,19,74.2000,3.9100,3.7200,"KB"
43,"333571245032",2,19,68.1000,3.5800,3.4600,"KB"
43,"333571245058",2,19,68.9000,3.6300,3.6600,"KB"
43,"333571245061",2,19,66.8000,3.5200,3.4700,"KB"
43,"333571245074",2,19,62.9000,3.3100,3.2600,"KB"
43,"333571245090",2,19,68.5000,3.6100,3.5100,"KB"
43,"333571245155",2,19,71.5000,3.7600,3.7500,"KB"
43,"333571245168",2,19,65.2000,3.4300,3.4900,"KB"
43,"333571245171",2,19,74.0000,3.8900,3.9100,"KB"
43,"333571245197",2,19,70.5000,3.7100,3.7800,"KB"
43,"333571245207",2,19,73.6000,3.8700,3.8900,"KB"
43,"333571245210",2,19,71.4000,3.7600,3.7900,"KB"
43,"333571245223",2,20,74.7000,3.7400,3.7700,"KB"
43,"333571245236",2,20,44.1000,2.2100,2.5400,"KB"
43,"333571245265",2,20,60.7000,3.0400,3.1700,"KB"
43,"333571245294",2,15,53.9000,3.5900,3.7600,"KB"
43,"333571245304",2,15,55.6000,3.7100,3.7200,"KB"
43,"333571245333",2,19,67.7000,3.5600,3.5500,"KB"
43,"333571245359",2,19,52.9000,2.7800,3.1100,"KB"
43,"333571245372",1,12,45.9000,3.8300,3.8300,"KB"
43,"333571245388",2,20,77.5000,3.8800,3.9200,"KB"
43,"333571245401",2,17,58.1000,3.4200,3.3500,"KB"
43,"333571245524",2,20,74.8000,3.7400,3.8300,"KB"
43,"333571245595",2,16,59.0000,3.6900,3.7900,"KB"
43,"333571245618",2,16,57.2000,3.5800,3.6900,"KB"
43,"333571245634",2,17,64.6000,3.8000,3.5100,"KB"
43,"333571245650",2,17,55.3000,3.2500,3.2200,"KB"
43,"333571245663",2,17,60.9000,3.5800,3.5400,"KB"
43,"333571245702",2,17,66.6000,3.9200,3.8500,"KB"
43,"333571245731",2,19,57.3000,3.0200,3.1200,"KB"
43,"333571245786",2,19,54.1000,2.8500,3.1700,"KB"
43,"333571245838",2,19,70.9000,3.7300,3.7100,"KB"
43,"333571245883",2,15,48.6000,3.2400,3.3400,"KB"
43,"333571245896",2,15,55.1000,3.6700,3.5800,"KB"
43,"333571245906",2,15,56.6000,3.7700,3.8500,"KB"
43,"333571245919",2,15,55.3000,3.6900,3.7500,"KB"
43,"333571245922",2,15,55.3000,3.6900,3.6600,"KB"
43,"333571245935",2,15,53.6000,3.5700,3.6500,"KB"
43,"333571245951",2,20,66.3000,3.3200,3.5400,"KB"
43,"333571245964",2,20,73.9000,3.7000,3.7500,"KB"
43,"333571245980",2,16,59.0000,3.6900,3.7500,"KB"
43,"333571245993",2,19,64.7000,3.4100,3.4900,"KB"
43,"333571246002",2,19,69.8000,3.6700,3.4800,"KB"
43,"333571246015",2,19,61.4000,3.2300,3.1700,"KB"
43,"333571246028",2,19,68.8000,3.6200,3.5500,"KB"
43,"333571246031",2,20,63.1000,3.1600,3.3300,"KB"
43,"333571246057",2,17,64.6000,3.8000,3.5700,"KB"
43,"333571246073",2,17,62.8000,3.6900,3.4400,"KB"
43,"333571246109",2,15,54.8000,3.6500,3.7900,"KB"
43,"333571246183",2,20,65.7000,3.2900,3.2900,"KB"
43,"333571246196",2,20,74.3000,3.7200,3.7800,"KB"
43,"333571246219",2,20,73.2000,3.6600,3.6300,"KB"
43,"333571246293",2,16,55.1000,3.4400,3.5100,"KB"
43,"333571246303",2,16,58.4000,3.6500,3.7300,"KB"
43,"333571246316",2,16,56.9000,3.5600,3.6200,"KB"
43,"333571246329",2,19,66.7000,3.5100,3.5700,"KB"
43,"333571246345",2,16,55.9000,3.4900,3.6400,"KB"
43,"333571246358",2,20,58.8000,2.9400,3.1600,"KB"
43,"333571246374",2,17,61.7000,3.6300,3.4500,"KB"
43,"333571246413",2,20,72.6000,3.6300,3.6900,"KB"
43,"333571246439",2,19,69.0000,3.6300,3.6100,"KB"
43,"333571246442",2,20,79.1000,3.9600,3.9300,"KB"
43,"333571246455",2,15,53.0000,3.5300,3.6500,"KB"
43,"333571246468",2,20,74.6000,3.7300,3.7100,"KB"
43,"333571246701",2,19,72.7000,3.8300,3.7600,"KB"
43,"333571246714",2,19,73.6000,3.8700,3.8300,"KB"
43,"333571246727",2,20,52.3000,2.6200,2.8100,"KB"
43,"333571246743",1,20,58.9000,2.9500,2.9500,"KB"
43,"333571246756",1,20,63.4000,3.1700,3.1700,"KB"
43,"333571246769",1,20,71.8000,3.5900,3.5900,"KB"
43,"333571246772",1,20,71.8000,3.5900,3.5900,"KB"
43,"333571246785",1,20,74.9000,3.7500,3.7500,"KB"
43,"333571246798",1,20,73.6000,3.6800,3.6800,"KB"
43,"333571246808",1,20,64.1000,3.2100,3.2100,"KB"
43,"333571246811",1,20,62.2000,3.1100,3.1100,"KB"
43,"333571246824",1,20,65.2000,3.2600,3.2600,"KB"
43,"333571246837",1,20,66.6000,3.3300,3.3300,"KB"
43,"333571246840",1,20,66.8000,3.3400,3.3400,"KB"
43,"333571246866",1,20,65.1000,3.2600,3.2600,"KB"
43,"333571246879",1,20,67.2000,3.3600,3.3600,"KB"
43,"333571246882",1,20,68.7000,3.4400,3.4400,"KB"
43,"333571246895",1,20,69.7000,3.4900,3.4900,"KB"
43,"333571246918",1,20,74.4000,3.7200,3.7200,"KB"
43,"333571246921",1,20,74.3000,3.7200,3.7200,"KB"
43,"333571246934",1,20,65.7000,3.2900,3.2900,"KB"
43,"333571246947",1,20,69.8000,3.4900,3.4900,"KB"
43,"333571246989",1,20,67.6000,3.3800,3.3800,"KB"
43,"333571246992",1,20,62.9000,3.1500,3.1500,"KB"
43,"333571247030",1,20,69.9000,3.5000,3.5000,"KB"
43,"333571247072",1,20,65.3000,3.2700,3.2700,"KB"
43,"333571247153",1,12,40.9000,3.4100,3.4100,"KB"
43,"333571247166",1,12,36.4000,3.0300,3.0300,"KB"
43,"333571247179",1,12,42.9000,3.5800,3.5800,"KB"
43,"333571247195",1,12,46.5000,3.8800,3.8800,"KB"
43,"333571247218",1,12,36.5000,3.0400,3.0400,"KB"
43,"333571247247",1,12,44.4000,3.7000,3.7000,"KB"
43,"333571247250",1,12,47.7000,3.9800,3.9800,"KB"
43,"333571247263",1,12,41.8000,3.4800,3.4800,"KB"
43,"333571247289",1,12,42.9000,3.5800,3.5800,"KB"
43,"333571247292",1,12,41.4000,3.4500,3.4500,"KB"
43,"333571247302",1,12,45.0000,3.7500,3.7500,"KB"
43,"333571247315",1,12,46.8000,3.9000,3.9000,"KB"
43,"333571247331",1,12,37.5000,3.1300,3.1300,"KB"
43,"333571247344",1,12,40.8000,3.4000,3.4000,"KB"
43,"333571247360",1,12,42.1000,3.5100,3.5100,"KB"
43,"333571247373",1,12,45.3000,3.7800,3.7800,"KB"
43,"333571247386",1,18,62.6000,3.4800,3.4800,"KB"
43,"333571247409",1,18,68.5000,3.8100,3.8100,"KB"
43,"333571247412",1,18,61.7000,3.4300,3.4300,"KB"
43,"333571247425",1,18,68.2000,3.7900,3.7900,"KB"
43,"333571247438",1,18,59.5000,3.3100,3.3100,"KB"
43,"333571247441",1,18,57.8000,3.2100,3.2100,"KB"
43,"333571247454",1,18,61.0000,3.3900,3.3900,"KB"
43,"333571247467",1,18,48.3000,2.6800,2.6800,"KB"
43,"333571247470",1,18,59.7000,3.3200,3.3200,"KB"
43,"333571247496",1,18,52.0000,2.8900,2.8900,"KB"
43,"333571247506",1,13,43.1000,3.3200,3.3200,"KB"
43,"333571247519",1,13,49.6000,3.8200,3.8200,"KB"
43,"333571247522",1,13,49.4000,3.8000,3.8000,"KB"
44,"333531249117",4,13,51.1000,3.9300,3.7600,"KB"
43,"333571247535",1,13,50.2000,3.8600,3.8600,"KB"
43,"333571247548",1,13,41.7000,3.2100,3.2100,"KB"
43,"333571247551",1,13,50.8000,3.9100,3.9100,"KB"
43,"333571247564",1,13,45.7000,3.5200,3.5200,"KB"
43,"333571247577",1,13,42.3000,3.2500,3.2500,"KB"
43,"333571247580",1,13,47.1000,3.6200,3.6200,"KB"
43,"333571247593",1,13,48.7000,3.7500,3.7500,"KB"
43,"333571247603",1,13,40.9000,3.1500,3.1500,"KB"
43,"333571247616",1,13,43.9000,3.3800,3.3800,"KB"
43,"333571247632",1,13,46.6000,3.5800,3.5800,"KB"
43,"333571247645",1,13,41.7000,3.2100,3.2100,"KB"
43,"333571247658",1,13,39.5000,3.0400,3.0400,"KB"
43,"333571247661",1,13,49.1000,3.7800,3.7800,"KB"
43,"333571247687",1,13,44.3000,3.4100,3.4100,"KB"
43,"333571247690",1,13,44.7000,3.4400,3.4400,"KB"
43,"333571247700",1,13,48.1000,3.7000,3.7000,"KB"
43,"333571247713",1,13,39.4000,3.0300,3.0300,"KB"
43,"333571247739",1,13,50.2000,3.8600,3.8600,"KB"
43,"333571247771",1,13,47.4000,3.6500,3.6500,"KB"
43,"333571247797",1,13,42.7000,3.2800,3.2800,"KB"
43,"333571247810",1,13,44.3000,3.4100,3.4100,"KB"
43,"333571247823",1,13,38.3000,2.9500,2.9500,"KB"
43,"333571247836",1,13,40.8000,3.1400,3.1400,"KB"
43,"333571247849",1,13,38.7000,2.9800,2.9800,"KB"
43,"333571247852",1,13,45.8000,3.5200,3.5200,"KB"
43,"333571247865",1,13,44.0000,3.3800,3.3800,"KB"
43,"333571247878",1,13,42.0000,3.2300,3.2300,"KB"
43,"333571247881",1,13,45.9000,3.5300,3.5300,"KB"
43,"333571247894",1,13,45.6000,3.5100,3.5100,"KB"
43,"333571247904",1,16,59.3000,3.7100,3.7100,"KB"
43,"333571247917",1,16,53.9000,3.3700,3.3700,"KB"
43,"333571247933",1,16,56.5000,3.5300,3.5300,"KB"
